address,expression,operation,bitwidth,numConstantOperands,firstOperandConst,secondOperandConst,numPowerOfTwoOperands,firstOperandPowerOfTwo,secondOperandPowerOfTwo,numIdentityOperands,firstOperandIdentity,secondOperandIdentity,numZeroElementOperands,firstOperandZeroElem,secondOperandZeroElem
0x405b2b,"Add64(t58,0xfffffffffffff428)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff428>,0,False,False,0,False,False,0,False,False
0x405b32,"Sub64(t61,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3c0>,<BV64 0x8>,0,False,False,0,False,False,0,False,False
0x405b32,"Sub64(t14,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3b8>,<BV64 0x80>,0,False,False,0,False,False,0,False,False
0x405b37,"Add64(t15,0xfffffffffffff410)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff410>,0,False,False,0,False,False,0,False,False
0x405b3e,"Add64(t18,0xfffffffffffff418)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff418>,0,False,False,0,False,False,0,False,False
0x405b45,"Add64(t21,0xfffffffffffff410)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff410>,0,False,False,0,False,False,0,False,False
0x405b4c,"Add64(t24,0xfffffffffffff418)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff418>,0,False,False,0,False,False,0,False,False
0x405b53,"Add64(t27,0xfffffffffffff458)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff458>,0,False,False,0,False,False,0,False,False
0x405b5a,"Add64(t30,0xfffffffffffff450)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff450>,0,False,False,0,False,False,0,False,False
0x405b61,"Add64(t33,0xfffffffffffff590)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff590>,0,False,False,0,False,False,0,False,False
0x405b68,"Add64(t36,0xffffffffffffe7a0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffe7a0>,0,False,False,0,False,False,0,False,False
0x405b6f,"Add64(t39,0xfffffffffffff598)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff598>,0,False,False,0,False,False,0,False,False
0x405b76,"Add64(t42,0xffffffffffffe798)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffe798>,0,False,False,0,False,False,0,False,False
0x405b7d,"Add64(t45,0xffffffffffffff70)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffff70>,0,False,False,0,False,False,0,False,False
0x405b84,"Add64(t48,0xffffffffffffff10)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffff10>,0,False,False,0,False,False,0,False,False
0x405b8b,"Sub64(t51,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3c0>,<BV64 0x8>,0,False,False,0,False,False,0,False,False
0x405b8b,"Sub64(t12,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3b8>,<BV64 0x80>,0,False,False,0,False,False,0,False,False
0x405b90,"Add64(t17,0xffffffffffffe798)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffe798>,0,False,False,0,False,False,0,False,False
0x405b9d,"Add64(t22,0xffffffffffffe7a0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffe7a0>,0,False,False,0,False,False,0,False,False
0x405ba4,"Add64(t25,0xfffffffffffff3f0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3f0>,0,False,False,0,False,False,0,False,False
0x405bab,"Add64(t28,0xfffffffffffff3f8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3f8>,0,False,False,0,False,False,0,False,False
0x405bb2,"Add64(t31,0xfffffffffffff3f0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3f0>,0,False,False,0,False,False,0,False,False
0x405bb9,"Add64(t34,0xfffffffffffff3f8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3f8>,0,False,False,0,False,False,0,False,False
0x405bc0,"Add64(t37,0xfffffffffffff3e8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3e8>,0,False,False,0,False,False,0,False,False
0x405bc7,"Add64(t40,0xfffffffffffff3e0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3e0>,0,False,False,0,False,False,0,False,False
0x405bce,"Add64(t43,0xfffffffffffff3e0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3e0>,0,False,False,0,False,False,0,False,False
0x405bd5,"Add64(t46,0xfffffffffffff3e8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3e8>,0,False,False,0,False,False,0,False,False
0x405bdc,"Add64(t49,0xfffffffffffff3d8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3d8>,0,False,False,0,False,False,0,False,False
0x405be3,"Add64(t52,0xfffffffffffff3d0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3d0>,0,False,False,0,False,False,0,False,False
0x405bea,"Add64(t55,0xfffffffffffff3d0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3d0>,0,False,False,0,False,False,0,False,False
0x405bf1,"Add64(t58,0xfffffffffffff3d8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3d8>,0,False,False,0,False,False,0,False,False
0x405bf8,"Sub64(t61,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3c0>,<BV64 0x8>,0,False,False,0,False,False,0,False,False
0x405bf8,"Sub64(t14,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3b8>,<BV64 0x80>,0,False,False,0,False,False,0,False,False
0x405bfd,"Add64(t15,0xfffffffffffff3c0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3c0>,0,False,False,0,False,False,0,False,False
0x405c04,"Add64(t18,0xfffffffffffff3c8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3c8>,0,False,False,0,False,False,0,False,False
0x405c0b,"Add64(t21,0xfffffffffffff3c0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3c0>,0,False,False,0,False,False,0,False,False
0x405c12,"Add64(t24,0xfffffffffffff3c8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3c8>,0,False,False,0,False,False,0,False,False
0x405c19,"Add64(t27,0xfffffffffffff408)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff408>,0,False,False,0,False,False,0,False,False
0x405c20,"Add64(t30,0xfffffffffffff400)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff400>,0,False,False,0,False,False,0,False,False
0x405c27,"Add64(t33,0xfffffffffffff540)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff540>,0,False,False,0,False,False,0,False,False
0x405c2e,"Add64(t36,0xffffffffffffe7b0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffe7b0>,0,False,False,0,False,False,0,False,False
0x405c35,"Add64(t39,0xfffffffffffff548)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff548>,0,False,False,0,False,False,0,False,False
0x405c3c,"Add64(t42,0xffffffffffffe7a8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffe7a8>,0,False,False,0,False,False,0,False,False
0x405c43,"Add64(t45,0xffffffffffffff70)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffff70>,0,False,False,0,False,False,0,False,False
0x405c4a,"Add64(t48,0xffffffffffffff08)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffff08>,0,False,False,0,False,False,0,False,False
0x405c51,"Sub64(t51,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3c0>,<BV64 0x8>,0,False,False,0,False,False,0,False,False
0x405c51,"Sub64(t12,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3b8>,<BV64 0x80>,0,False,False,0,False,False,0,False,False
0x405c56,"Add64(t17,0xffffffffffffe7a8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffe7a8>,0,False,False,0,False,False,0,False,False
0x405c63,"Add64(t22,0xffffffffffffe7b0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffe7b0>,0,False,False,0,False,False,0,False,False
0x405c6a,"Add64(t25,0xfffffffffffff3a0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3a0>,0,False,False,0,False,False,0,False,False
0x405c71,"Add64(t28,0xfffffffffffff3a8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3a8>,0,False,False,0,False,False,0,False,False
0x405c78,"Add64(t31,0xfffffffffffff3a0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3a0>,0,False,False,0,False,False,0,False,False
0x405c7f,"Add64(t34,0xfffffffffffff3a8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3a8>,0,False,False,0,False,False,0,False,False
0x405c86,"Add64(t37,0xfffffffffffff398)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff398>,0,False,False,0,False,False,0,False,False
0x405c8d,"Add64(t40,0xfffffffffffff390)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff390>,0,False,False,0,False,False,0,False,False
0x405c94,"Add64(t43,0xfffffffffffff390)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff390>,0,False,False,0,False,False,0,False,False
0x405c9b,"Add64(t46,0xfffffffffffff398)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff398>,0,False,False,0,False,False,0,False,False
0x405ca2,"Add64(t49,0xfffffffffffff388)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff388>,0,False,False,0,False,False,0,False,False
0x405ca9,"Add64(t52,0xfffffffffffff380)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff380>,0,False,False,0,False,False,0,False,False
0x405cb0,"Add64(t55,0xfffffffffffff380)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff380>,0,False,False,0,False,False,0,False,False
0x405cb7,"Add64(t58,0xfffffffffffff388)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff388>,0,False,False,0,False,False,0,False,False
0x405cbe,"Sub64(t61,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3c0>,<BV64 0x8>,0,False,False,0,False,False,0,False,False
0x405cbe,"Sub64(t14,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3b8>,<BV64 0x80>,0,False,False,0,False,False,0,False,False
0x405cc3,"Add64(t15,0xfffffffffffff370)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff370>,0,False,False,0,False,False,0,False,False
0x405cca,"Add64(t18,0xfffffffffffff378)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff378>,0,False,False,0,False,False,0,False,False
0x405cd1,"Add64(t21,0xfffffffffffff370)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff370>,0,False,False,0,False,False,0,False,False
0x405cd8,"Add64(t24,0xfffffffffffff378)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff378>,0,False,False,0,False,False,0,False,False
0x405cdf,"Add64(t27,0xfffffffffffff3b8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff3b8>,0,False,False,0,False,False,0,False,False
