address,expression,operation,bitwidth,numConstantOperands,firstOperandConst,secondOperandConst,numPowerOfTwoOperands,firstOperandPowerOfTwo,secondOperandPowerOfTwo,numIdentityOperands,firstOperandIdentity,secondOperandIdentity,numZeroElementOperands,firstOperandZeroElem,secondOperandZeroElem
0x4419cb,"Add64(t391,0xffffffffffffffe0)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xffffffffffffffe0>,0,False,False,0,False,False,0,False,False
0x4419dc,"Add64(t115,t114)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419df,"Add64(t399,0xffffffffffffffc8)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xffffffffffffffc8>,0,False,False,0,False,False,0,False,False
0x4419e4,"And64(t406,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x4419e4,"Add64(t119,t118)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419e4,"Add64(t408,t121)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419e4,"Xor64(t118,t121)",Iop_Xor64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419e7,"Add64(t411,0xffffffffffffffb8)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xffffffffffffffb8>,0,False,False,0,False,False,0,False,False
0x4419ec,"Add64(t131,t130)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419ef,"Add64(t415,0xffffffffffffffc0)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xffffffffffffffc0>,0,False,False,0,False,False,0,False,False
0x4419f4,"And64(t422,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x4419f4,"Add64(t135,t134)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419f4,"Add64(t424,t137)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419f4,"Xor64(t134,t137)",Iop_Xor64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419fa,"Add64(t146,t145)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a00,"And64(t434,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x441a00,"Add64(t149,t148)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a00,"Add64(t436,t151)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a00,"Xor64(t148,t151)",Iop_Xor64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a06,"Add64(t160,t159)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a09,"And64(t445,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x441a09,"Add64(t163,t162)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a09,"Add64(t447,t165)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a09,"Xor64(t162,t165)",Iop_Xor64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a0c,"And8(0x33,0x3f)",Iop_And8,8,2,<BV8 51>,<BV8 63>,0,False,False,0,False,False,0,False,False
0x441a0c,"Sub8(t168,0x01)",Iop_Sub8,8,2,<BV8 51>,<BV8 1>,0,False,False,0,False,False,0,False,False
0x441a0c,"And8(t450,0x3f)",Iop_And8,8,2,<BV8 50>,<BV8 63>,0,False,False,0,False,False,0,False,False
0x441a0c,"Shr64(t167,t168)",Iop_Shr64,64,1,None,<BV8 51>,0,False,False,0,False,False,1,True,False
0x441a0c,"Sub8(0x40,t168)",Iop_Sub8,8,2,<BV8 64>,<BV8 51>,0,False,False,0,False,False,0,False,False
0x441a0c,"Shl64(t166,t456)",Iop_Shl64,64,1,None,<BV8 13>,0,False,False,0,False,False,1,True,False
0x441a0c,"Or64(t454,t455)",Iop_Or64,64,0,None,None,0,False,False,2,True,True,0,False,False
